id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,level
49956,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,1.0,2.0,1.0,5.0,Adult,College Grad,W,XX,Average,Yes,O,E,bhuqouqj,City_3,1.0,3.0,fcxhlnwr,emcorrxb,0
12316,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,3.0,4.0,5.0,4.0,4.0,Young Adult,High Schooler,B,XX,Bad,No,R,,qufhixun,City_2,2.0,1.0,,,0
25907,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,3.0,4.0,3.0,4.0,Senior,College Student,O,XX,,,R,E,lrircsnp,City_2,1.0,0.0,arjwrbjb,bxpfxfdn,1
12259,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,5.0,2.0,1.0,5.0,2.0,2.0,Senior,< 12 Years,B,XY,Bad,No,R,,lzgpxyit,City_3,0.0,0.0,,,0
5093,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,5.0,2.0,5.0,5.0,1.0,Senior,< 12 Years,B,XY,Bad,Yes,O,,dqpwygqj,City_1,3.0,0.0,,,1
47398,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,Senior,High Schooler,W,XX,Good,No,O,,oxchjgsf,City_3,0.0,0.0,,,3
7144,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,4.0,5.0,5.0,4.0,Senior,College Student,W,XX,,Yes,,,lzgpxyit,City_3,1.0,0.0,,,1
19868,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,4.0,2.0,5.0,4.0,1.0,Senior,High Schooler,W,XX,Good,Yes,O,,kbazzjca,City_1,2.0,0.0,,,3
16304,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,1.0,Senior,College Student,W,XY,Good,No,O,U,fpwskwrf,City_1,0.0,0.0,,,0
13321,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,2.0,5.0,2.0,Adult,< 12 Years,W,XX,Bad,No,R,,atmpeygn,City_3,3.0,1.0,,,0
26219,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,5.0,5.0,5.0,2.0,Senior,High Schooler,B,XX,Bad,No,O,,kbazzjca,City_2,0.0,1.0,,,1
9401,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,5.0,4.0,2.0,5.0,4.0,2.0,Adult,College Grad,W,XX,Average,Yes,O,E,oxchjgsf,City_3,1.0,2.0,mfikgejo,xtkaffoo,2
25702,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,5.0,5.0,4.0,1.0,Adult,< 12 Years,O,XX,Bad,No,R,,kbazzjca,City_1,0.0,2.0,,,1
43446,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,3.0,2.0,4.0,Young Adult,< 12 Years,H,XX,Bad,Yes,O,E,lzgpxyit,City_2,1.0,1.0,rucpziij,tfqavkke,0
23969,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,2.0,4.0,2.0,2.0,Senior,College Grad,W,XY,Good,Yes,O,E,oxchjgsf,City_3,1.0,0.0,arjwrbjb,mxkfnird,0
4352,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,4.0,4.0,4.0,4.0,4.0,4.0,Senior,College Student,W,XY,Average,No,O,,atmpeygn,City_3,0.0,0.0,,,1
13092,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,4.0,2.0,2.0,Young Adult,College Student,O,XY,Bad,No,R,,mlyzmhmf,City_3,3.0,0.0,,,0
8258,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,4.0,4.0,4.0,5.0,4.0,2.0,Senior,High Schooler,W,XY,Good,No,R,E,mlyzmhmf,City_2,0.0,0.0,rucpziij,tfqavkke,0
44897,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,2.0,2.0,3.0,2.0,Adult,High Schooler,W,XY,Average,No,O,E,fpwskwrf,City_3,1.0,0.0,xqicxuve,ccgxvspp,0
4318,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,4.0,4.0,2.0,4.0,Senior,College Student,H,XX,Good,No,O,E,mlyzmhmf,City_1,0.0,0.0,wxleyezf,xtkaffoo,0
20195,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,3.0,4.0,1.0,5.0,5.0,5.0,Senior,College Student,W,XY,,No,,,qufhixun,City_2,0.0,0.0,,,3
4750,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,4.0,2.0,4.0,2.0,4.0,Adult,High Schooler,W,XY,Good,No,O,E,dqpwygqj,City_1,0.0,0.0,atmlpfrs,xqwwgdyp,3
49303,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,Senior,College Grad,W,XX,Average,Yes,,E,oxchjgsf,City_1,1.0,0.0,wxleyezf,emcorrxb,3
1748,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,2.0,2.0,2.0,4.0,2.0,2.0,Senior,College Grad,W,XY,Good,No,R,U,atmpeygn,City_3,0.0,0.0,,,0
4440,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,2.0,5.0,2.0,1.0,Adult,High Schooler,W,XX,Good,No,O,E,atmpeygn,City_3,0.0,0.0,saaquncn,mxkfnird,3
8783,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,4.0,4.0,2.0,4.0,4.0,1.0,Senior,College Student,W,XX,Good,Yes,O,,lzgpxyit,City_1,2.0,0.0,,,3
3100,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,4.0,4.0,2.0,Young Adult,High Schooler,B,XX,Average,No,O,E,lzgpxyit,City_1,3.0,1.0,,mxkfnird,0
4098,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,4.0,4.0,4.0,4.0,4.0,4.0,Adult,,W,XX,,,,,oxchjgsf,City_3,1.0,2.0,,,0
25263,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,0.0,0.0,,3.0,4.0,5.0,4.0,2.0,2.0,Adult,College Grad,B,XX,Good,No,O,E,qufhixun,City_1,0.0,2.0,xqicxuve,uqqtjvyb,1
50536,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,Young Adult,College Student,W,XY,Good,No,O,E,lzgpxyit,City_1,0.0,0.0,mfikgejo,vlluhbov,0
14990,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,5.0,2.0,1.0,5.0,2.0,1.0,Senior,College Grad,O,XX,Good,Yes,O,,lrircsnp,City_1,1.0,0.0,,,1
46855,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,3.0,3.0,2.0,5.0,4.0,4.0,Adult,College Grad,W,XX,Good,Yes,R,,dqpwygqj,City_1,2.0,2.0,,,1
25697,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,2.0,2.0,Adult,High Schooler,W,XX,Bad,No,R,E,lzgpxyit,City_2,1.0,0.0,rucpziij,tfqavkke,0
15502,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,2.0,2.0,1.0,2.0,Young Adult,High Schooler,W,XY,,No,R,E,qufhixun,City_3,1.0,0.0,pxcmvdjn,xgwztkwe,0
25280,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,5.0,1.0,2.0,Senior,High Schooler,O,XY,Good,Yes,O,,mlyzmhmf,City_3,1.0,0.0,,,3
15695,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,5.0,3.0,1.0,Senior,< 12 Years,W,XX,Good,No,O,,atmpeygn,City_1,0.0,0.0,,,1
13031,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,5.0,4.0,2.0,5.0,2.0,2.0,Young Adult,College Student,W,XX,,Yes,R,E,qufhixun,City_3,3.0,2.0,fcxhlnwr,xgwztkwe,2
49473,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,2.0,2.0,Adult,< 12 Years,H,XY,Good,No,O,,mlyzmhmf,City_1,0.0,0.0,,,3
10487,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,Senior,College Grad,W,XX,Good,Yes,O,E,kbazzjca,City_3,1.0,0.0,xqicxuve,xtkaffoo,0
16792,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,4.0,2.0,2.0,5.0,4.0,1.0,Adult,College Grad,B,XX,Average,Yes,O,E,lzgpxyit,City_3,1.0,2.0,fcxhlnwr,cmhcxjea,1
9975,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,1.0,5.0,4.0,1.0,Adult,High Schooler,W,XY,Good,No,O,,lzgpxyit,City_1,0.0,0.0,,,3
15122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,4.0,2.0,1.0,4.0,1.0,1.0,Young Adult,College Grad,W,XY,Good,Yes,O,,lrircsnp,City_1,0.0,1.0,,,0
2822,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,4.0,2.0,2.0,4.0,2.0,1.0,Senior,College Grad,W,XY,Good,Yes,O,E,oxchjgsf,City_2,1.0,0.0,pxcmvdjn,xgwztkwe,1
23103,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,2.0,1.0,1.0,5.0,1.0,1.0,Senior,< 12 Years,W,XX,Good,No,O,,fpwskwrf,City_3,0.0,0.0,,,0
11038,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,5.0,1.0,4.0,5.0,1.0,4.0,Young Adult,College Student,H,XX,Bad,Yes,R,U,mlyzmhmf,City_1,1.0,2.0,,,0
5228,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,4.0,2.0,4.0,2.0,Senior,College Grad,W,XX,Good,No,O,E,qufhixun,City_2,0.0,0.0,pxcmvdjn,xgwztkwe,3
21114,1.0,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,5.0,1.0,1.0,5.0,1.0,1.0,Senior,College Grad,W,XX,Average,No,R,E,dqpwygqj,City_1,0.0,0.0,mfikgejo,xgwztkwe,0
15526,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,2.0,1.0,Adult,College Grad,W,XY,Average,Yes,O,E,kbazzjca,City_1,1.0,2.0,wxleyezf,xtkaffoo,1
43096,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,1.0,Young Adult,< 12 Years,W,XY,Good,No,O,,kbazzjca,City_2,3.0,0.0,,,0
49480,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,Young Adult,High Schooler,B,XY,Good,No,R,E,dqpwygqj,City_1,0.0,3.0,pxcmvdjn,xgwztkwe,0
11303,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,2.0,4.0,Senior,High Schooler,W,XX,Good,No,O,E,fpwskwrf,City_1,0.0,0.0,arjwrbjb,mxkfnird,0
47923,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,,4.0,2.0,2.0,4.0,2.0,4.0,Senior,High Schooler,W,XY,Good,Yes,O,,oxchjgsf,City_3,1.0,0.0,,,1
17872,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,5.0,2.0,1.0,4.0,2.0,1.0,Senior,College Grad,O,XY,Average,,O,E,dqpwygqj,City_3,0.0,0.0,ldnlellj,xtkaffoo,0
9805,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,Adult,College Student,W,XX,Good,Yes,R,E,bhuqouqj,City_3,1.0,0.0,wxleyezf,emcorrxb,0
31593,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,1.0,4.0,2.0,4.0,Senior,College Grad,W,XY,Average,No,O,,kbazzjca,City_2,1.0,0.0,,,1
17411,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,Senior,,O,XX,,,,,mlyzmhmf,City_2,3.0,0.0,,,1
2323,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,4.0,1.0,1.0,4.0,5.0,1.0,Young Adult,College Student,W,XX,Good,Yes,O,,lrircsnp,City_1,1.0,1.0,,,1
18166,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,5.0,4.0,5.0,5.0,5.0,5.0,Senior,High Schooler,W,XX,Good,Yes,R,,fpwskwrf,City_1,1.0,0.0,,,1
16993,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,1.0,0.0,0.0,,3.0,2.0,2.0,4.0,2.0,1.0,Senior,College Grad,W,XX,,No,R,,oxchjgsf,City_1,0.0,0.0,,,1
15029,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,3.0,2.0,4.0,Senior,College Student,W,XY,Good,No,R,E,mlyzmhmf,City_3,0.0,0.0,phxvnwax,rcertsgn,0
17569,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,4.0,2.0,2.0,5.0,4.0,1.0,Senior,High Schooler,W,XX,Good,No,O,,fpwskwrf,City_1,0.0,0.0,,,3
7574,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,1.0,,1.0,1.0,Senior,High Schooler,W,XY,,Yes,O,,atmpeygn,City_1,1.0,0.0,,,0
5391,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,1.0,5.0,4.0,1.0,Senior,College Student,O,XX,Good,No,O,,qufhixun,City_2,0.0,1.0,,,3
8140,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,5.0,4.0,4.0,5.0,5.0,4.0,Senior,High Schooler,W,XY,Good,No,O,,bhuqouqj,City_3,0.0,0.0,,,1
2399,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,Young Adult,College Grad,W,XY,Average,Yes,O,E,mlyzmhmf,City_2,1.0,0.0,fcxhlnwr,cmhcxjea,0
20812,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,2.0,4.0,1.0,1.0,Adult,College Student,W,XX,Good,No,R,,fpwskwrf,City_2,2.0,2.0,,,0
20851,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,2.0,2.0,4.0,2.0,1.0,Young Adult,College Grad,W,XY,Good,No,R,,mlyzmhmf,City_2,1.0,0.0,,,0
10235,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,5.0,4.0,5.0,5.0,4.0,1.0,Senior,College Grad,W,XX,Bad,No,R,,bhuqouqj,City_2,2.0,0.0,,,0
25662,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,1.0,4.0,1.0,1.0,Adult,College Student,W,XY,Good,Yes,O,E,lzgpxyit,City_3,2.0,0.0,xqicxuve,vlluhbov,0
25429,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,4.0,2.0,4.0,4.0,5.0,4.0,Young Adult,College Grad,H,XX,,No,,E,kbazzjca,City_2,1.0,2.0,,,0
2431,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,Adult,College Grad,W,XX,Average,Yes,O,E,atmpeygn,City_1,1.0,1.0,wxleyezf,emcorrxb,0
18676,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,Adult,College Student,W,XX,Average,No,O,E,oxchjgsf,City_1,1.0,1.0,xicduogh,hfxkjkmi,0
24578,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,1.0,1.0,Young Adult,College Student,W,XX,Good,Yes,O,E,lrircsnp,City_1,1.0,1.0,pxcmvdjn,xgwztkwe,0
32211,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,1.0,1.0,1.0,1.0,1.0,Senior,College Student,B,XX,Good,No,O,E,mlyzmhmf,City_2,2.0,0.0,vjjrobsf,ukymxvdu,0
21170,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,Adult,< 12 Years,H,XX,Bad,Yes,R,U,mlyzmhmf,City_2,0.0,3.0,,,0
2076,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,Adult,High Schooler,W,XY,Good,Yes,R,E,lzgpxyit,City_1,1.0,3.0,dotnnunm,xgwztkwe,0
13933,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,2.0,3.0,1.0,1.0,Adult,College Student,B,XX,Good,Yes,O,E,lzgpxyit,City_3,1.0,3.0,atmlpfrs,xqwwgdyp,0
15510,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,5.0,2.0,2.0,5.0,2.0,4.0,Adult,College Grad,W,XY,Average,Yes,O,E,lzgpxyit,City_1,3.0,0.0,atmlpfrs,xtkaffoo,1
13333,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,Young Adult,College Grad,W,XY,Average,Yes,O,E,dqpwygqj,City_1,1.0,0.0,wxleyezf,emcorrxb,1
19650,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,5.0,2.0,2.0,Senior,College Grad,W,XX,,Yes,O,,bhuqouqj,City_1,1.0,0.0,,,3
7811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,5.0,1.0,1.0,5.0,Senior,High Schooler,W,XY,Bad,No,O,,kbazzjca,City_3,0.0,0.0,,,0
15657,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,1.0,1.0,1.0,1.0,1.0,Senior,College Grad,W,XY,Average,Yes,O,E,mlyzmhmf,City_1,1.0,0.0,pxcmvdjn,xgwztkwe,1
22211,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,4.0,5.0,5.0,1.0,Senior,College Grad,W,XX,Good,Yes,O,,qufhixun,City_2,1.0,0.0,,,1
37192,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Senior,College Student,W,XX,Good,Yes,O,E,mlyzmhmf,City_1,1.0,0.0,fcxhlnwr,cmhcxjea,0
7482,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,3.0,1.0,2.0,4.0,1.0,1.0,Adult,College Student,B,XY,,Yes,,E,fpwskwrf,City_1,1.0,3.0,fcxhlnwr,cmhcxjea,0
22866,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,4.0,2.0,2.0,4.0,2.0,2.0,Young Adult,College Student,O,XX,Average,Yes,O,E,lrircsnp,City_1,1.0,1.0,fcxhlnwr,mxkfnird,3
19698,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,Senior,College Grad,W,XX,Good,No,O,,atmpeygn,City_1,0.0,0.0,,,1
43009,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,Adult,College Grad,W,XX,Good,No,O,E,oxchjgsf,City_2,0.0,0.0,ldnlellj,hfxkjkmi,0
16329,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,4.0,4.0,4.0,4.0,2.0,1.0,Young Adult,College Grad,W,XX,Average,Yes,O,E,oxchjgsf,City_2,1.0,3.0,fcxhlnwr,cmhcxjea,1
25795,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,Young Adult,College Grad,W,XY,Good,Yes,O,E,atmpeygn,City_1,1.0,3.0,xqicxuve,xgwztkwe,0
25526,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,Senior,High Schooler,W,XX,Bad,No,R,,atmpeygn,City_2,0.0,0.0,,,1
14286,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,2.0,1.0,Adult,College Grad,W,XY,Average,Yes,O,E,qufhixun,City_2,1.0,3.0,fcxhlnwr,cmhcxjea,3
25820,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,4.0,5.0,4.0,2.0,Senior,High Schooler,W,XY,Bad,No,R,,kbazzjca,City_3,2.0,0.0,,,3
12376,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,2.0,4.0,2.0,2.0,Young Adult,High Schooler,W,XY,Bad,No,R,,kbazzjca,City_3,2.0,0.0,,,0
18911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,2.0,5.0,1.0,2.0,Senior,High Schooler,B,XX,Good,No,O,,fpwskwrf,City_2,0.0,0.0,,,0
44796,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,5.0,5.0,4.0,5.0,4.0,1.0,Senior,College Student,W,XY,Good,Yes,O,,kbazzjca,City_2,1.0,0.0,,,3
50819,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,,4.0,4.0,4.0,5.0,5.0,4.0,Young Adult,College Student,B,XX,Bad,No,R,E,fpwskwrf,City_2,2.0,1.0,fcxhlnwr,haliazsg,3
23775,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,Young Adult,High Schooler,H,XY,Bad,No,R,U,atmpeygn,City_2,2.0,1.0,,,0
6590,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,5.0,2.0,1.0,4.0,1.0,1.0,Senior,College Grad,W,XX,Good,No,O,,fpwskwrf,City_1,0.0,0.0,,,0
